SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW)
7/15/2024 14:25,621,3.3,0.43
7/15/2024 14:30,623,3.4,0.42
7/15/2024 14:35,763,3.4,0.43
7/15/2024 14:40,683,3.5,0.43
7/15/2024 14:45,631,3.5,0.42
7/15/2024 14:51,652,3.6,0.43
7/15/2024 14:56,630,3.6,0.41
7/15/2024 15:01,613,3.7,0.46
7/15/2024 15:06,656,3.7,0.52
7/15/2024 15:12,903,3.8,0.42
7/15/2024 15:18,950,3.9,0.41
7/15/2024 15:23,904,3.9,0.4
7/15/2024 15:28,840,4,0.39
7/15/2024 15:33,841,4.1,0.43
7/15/2024 15:39,594,4.1,0.48
7/15/2024 15:44,773,4.2,0.48
7/15/2024 15:49,626,4.2,0.49
7/15/2024 15:54,846,4.3,0.47
7/15/2024 15:59,551,4.4,0.45
7/15/2024 16:04,629,4.4,0.45
7/15/2024 16:09,861,4.5,0.52
7/15/2024 16:14,657,4.5,0.52
7/15/2024 16:17,1046,4.6,0.51
7/15/2024 16:20,1018,4.6,0.59
7/15/2024 16:26,808,4.7,0.48
